# Renewables.ninja Solar PV (Point API) - 51.380, -2.360 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.38032725468333"""," ""lon"": ""-2.359857950800309"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""100"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""16"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
19/09/2015 04:00,19/09/2015 05:00,0,0,0,8.314,0,,,,,,,,,,,,,
19/09/2015 05:00,19/09/2015 06:00,0,0,0,8.18,0,,,,,,,,,,,,,
19/09/2015 06:00,19/09/2015 07:00,0.986,0.004,0.018,8.59,0,,,,,,,,,,,,,
19/09/2015 07:00,19/09/2015 08:00,11.33,0.06,0.078,10.828,0,,,,,,,,,,,,,
19/09/2015 08:00,19/09/2015 09:00,22.859,0.119,0.144,12.846,0,,,,,,,,,,,,,
19/09/2015 09:00,19/09/2015 10:00,26.357,0.09,0.215,15.332,0,,,,,,,,,,,,,
19/09/2015 10:00,19/09/2015 11:00,27.986,0.064,0.262,16.775,0,,,,,,,,,,,,,
19/09/2015 11:00,19/09/2015 12:00,43.924,0.258,0.259,17.728,0,,,,,,,,,,,,,
19/09/2015 12:00,19/09/2015 13:00,66.114,0.69,0.125,18.316,0,,,,,,,,,,,,,
19/09/2015 13:00,19/09/2015 14:00,63.058,0.64,0.133,18.651,0,,,,,,,,,,,,,
19/09/2015 14:00,19/09/2015 15:00,54.804,0.518,0.142,18.703,0,,,,,,,,,,,,,
19/09/2015 15:00,19/09/2015 16:00,39.057,0.29,0.169,18.408,0,,,,,,,,,,,,,
19/09/2015 16:00,19/09/2015 17:00,19.341,0.083,0.146,17.613,0,,,,,,,,,,,,,
19/09/2015 17:00,19/09/2015 18:00,4.522,0.005,0.06,16.018,0,,,,,,,,,,,,,
19/09/2015 18:00,19/09/2015 19:00,0.051,0,0.007,14.004,0,,,,,,,,,,,,,
19/09/2015 19:00,19/09/2015 20:00,0,0,0,12.972,0,,,,,,,,,,,,,
19/09/2015 20:00,19/09/2015 21:00,0,0,0,12.303,0,,,,,,,,,,,,,
19/09/2015 21:00,19/09/2015 22:00,0,0,0,11.822,0,,,,,,,,,,,,,
19/09/2015 22:00,19/09/2015 23:00,0,0,0,11.435,0,,,,,,,,,,,,,
19/09/2015 23:00,20/09/2015 00:00,0,0,0,11.061,0,,,,,,,,,,,,,
20/09/2015 00:00,20/09/2015 01:00,0,0,0,10.724,0,,,,,,,,,,,,,
20/09/2015 01:00,20/09/2015 02:00,0,0,0,10.419,0,,,,,,,,,,,,,
20/09/2015 02:00,20/09/2015 03:00,0,0,0,10.214,0,,,,,,,,,,,,,
20/09/2015 03:00,20/09/2015 04:00,0,0,0,9.953,0,,,,,,,,,,,,,
20/09/2015 04:00,20/09/2015 05:00,0,0,0,9.563,0,,,,,,,,,,,,,
20/09/2015 05:00,20/09/2015 06:00,0,0,0,8.987,0,,,,,,,,,,,,,
20/09/2015 06:00,20/09/2015 07:00,0.342,0.001,0.011,9.199,0,,,,,,,,,,,,,
20/09/2015 07:00,20/09/2015 08:00,6.248,0.01,0.073,12.155,0,,,,,,,,,,,,,
20/09/2015 08:00,20/09/2015 09:00,14.014,0.023,0.145,14.024,0,,,,,,,,,,,,,
20/09/2015 09:00,20/09/2015 10:00,26.594,0.097,0.212,15.387,0,,,,,,,,,,,,,
20/09/2015 10:00,20/09/2015 11:00,48.097,0.358,0.207,16.34,0,,,,,,,,,,,,,
20/09/2015 11:00,20/09/2015 12:00,48.566,0.313,0.26,17.093,0,,,,,,,,,,,,,
20/09/2015 12:00,20/09/2015 13:00,29.164,0.071,0.269,17.599,0,,,,,,,,,,,,,
20/09/2015 13:00,20/09/2015 14:00,14.615,0.001,0.177,17.833,0,,,,,,,,,,,,,
20/09/2015 14:00,20/09/2015 15:00,20.454,0.023,0.219,17.732,0,,,,,,,,,,,,,
20/09/2015 15:00,20/09/2015 16:00,14.931,0.014,0.167,17.378,0,,,,,,,,,,,,,
20/09/2015 16:00,20/09/2015 17:00,10.498,0.011,0.121,16.659,0,,,,,,,,,,,,,
20/09/2015 17:00,20/09/2015 18:00,4.724,0.01,0.057,15.153,0,,,,,,,,,,,,,
20/09/2015 18:00,20/09/2015 19:00,0.148,0,0.008,13.346,0,,,,,,,,,,,,,
20/09/2015 19:00,20/09/2015 20:00,0,0,0,12.605,0,,,,,,,,,,,,,
20/09/2015 20:00,20/09/2015 21:00,0,0,0,12.058,0,,,,,,,,,,,,,
20/09/2015 21:00,20/09/2015 22:00,0,0,0,11.421,0,,,,,,,,,,,,,
20/09/2015 22:00,20/09/2015 23:00,0,0,0,10.703,0,,,,,,,,,,,,,
20/09/2015 23:00,21/09/2015 00:00,0,0,0,10.459,0,,,,,,,,,,,,,
21/09/2015 00:00,21/09/2015 01:00,0,0,0,10.34,0,,,,,,,,,,,,,
21/09/2015 01:00,21/09/2015 02:00,0,0,0,10.253,0,,,,,,,,,,,,,
21/09/2015 02:00,21/09/2015 03:00,0,0,0,10.216,0,,,,,,,,,,,,,
21/09/2015 03:00,21/09/2015 04:00,0,0,0,10.639,0,,,,,,,,,,,,,
21/09/2015 04:00,21/09/2015 05:00,0,0,0,10.751,0,,,,,,,,,,,,,
21/09/2015 05:00,21/09/2015 06:00,0,0,0,11.016,0,,,,,,,,,,,,,
21/09/2015 06:00,21/09/2015 07:00,0,0,0.005,11.38,0,,,,,,,,,,,,,
21/09/2015 07:00,21/09/2015 08:00,2.339,0.001,0.038,11.933,0,,,,,,,,,,,,,
21/09/2015 08:00,21/09/2015 09:00,3.565,0,0.053,12.415,0,,,,,,,,,,,,,
21/09/2015 09:00,21/09/2015 10:00,5.924,0,0.08,12.846,0,,,,,,,,,,,,,
21/09/2015 10:00,21/09/2015 11:00,10.532,0.001,0.13,13.566,0,,,,,,,,,,,,,
21/09/2015 11:00,21/09/2015 12:00,10.939,0.001,0.135,14.522,0,,,,,,,,,,,,,
21/09/2015 12:00,21/09/2015 13:00,10.149,0,0.127,15.418,0,,,,,,,,,,,,,
21/09/2015 13:00,21/09/2015 14:00,15.474,0.005,0.18,16.076,0,,,,,,,,,,,,,
21/09/2015 14:00,21/09/2015 15:00,42.897,0.326,0.175,16.095,0,,,,,,,,,,,,,
21/09/2015 15:00,21/09/2015 16:00,40.364,0.318,0.151,15.515,0,,,,,,,,,,,,,
21/09/2015 16:00,21/09/2015 17:00,25.488,0.173,0.121,14.539,0,,,,,,,,,,,,,
21/09/2015 17:00,21/09/2015 18:00,9.278,0.042,0.074,13.066,0,,,,,,,,,,,,,
21/09/2015 18:00,21/09/2015 19:00,0.09,0,0.007,10.79,0,,,,,,,,,,,,,
21/09/2015 19:00,21/09/2015 20:00,0,0,0,10.162,0,,,,,,,,,,,,,
21/09/2015 20:00,21/09/2015 21:00,0,0,0,9.876,0,,,,,,,,,,,,,
21/09/2015 21:00,21/09/2015 22:00,0,0,0,9.801,0,,,,,,,,,,,,,
21/09/2015 22:00,21/09/2015 23:00,0,0,0,9.864,0,,,,,,,,,,,,,
21/09/2015 23:00,22/09/2015 00:00,0,0,0,9.959,0,,,,,,,,,,,,,
22/09/2015 00:00,22/09/2015 01:00,0,0,0,9.972,0,,,,,,,,,,,,,
22/09/2015 01:00,22/09/2015 02:00,0,0,0,10.045,0,,,,,,,,,,,,,
22/09/2015 02:00,22/09/2015 03:00,0,0,0,10.18,0,,,,,,,,,,,,,
22/09/2015 03:00,22/09/2015 04:00,0,0,0,10.081,0,,,,,,,,,,,,,
22/09/2015 04:00,22/09/2015 05:00,0,0,0,10.014,0,,,,,,,,,,,,,
22/09/2015 05:00,22/09/2015 06:00,0,0,0,10.052,0,,,,,,,,,,,,,
22/09/2015 06:00,22/09/2015 07:00,0,0,0.005,10.17,0,,,,,,,,,,,,,
22/09/2015 07:00,22/09/2015 08:00,12.138,0.09,0.056,10.756,0,,,,,,,,,,,,,
22/09/2015 08:00,22/09/2015 09:00,17.219,0.071,0.13,11.61,0,,,,,,,,,,,,,
22/09/2015 09:00,22/09/2015 10:00,22.806,0.056,0.206,12.576,0,,,,,,,,,,,,,
22/09/2015 10:00,22/09/2015 11:00,19.308,0.038,0.188,13.586,0,,,,,,,,,,,,,
22/09/2015 11:00,22/09/2015 12:00,31.354,0.134,0.227,14.367,0,,,,,,,,,,,,,
22/09/2015 12:00,22/09/2015 13:00,14.244,0.023,0.149,14.762,0,,,,,,,,,,,,,
22/09/2015 13:00,22/09/2015 14:00,13.478,0.005,0.158,14.846,0,,,,,,,,,,,,,
22/09/2015 14:00,22/09/2015 15:00,41.05,0.312,0.162,14.661,0,,,,,,,,,,,,,
22/09/2015 15:00,22/09/2015 16:00,27.864,0.17,0.151,14.374,0,,,,,,,,,,,,,
22/09/2015 16:00,22/09/2015 17:00,20.736,0.108,0.133,14.055,0,,,,,,,,,,,,,
22/09/2015 17:00,22/09/2015 18:00,2.624,0.004,0.039,12.8,0,,,,,,,,,,,,,
22/09/2015 18:00,22/09/2015 19:00,0.005,0,0.005,10.613,0,,,,,,,,,,,,,
22/09/2015 19:00,22/09/2015 20:00,0,0,0,9.919,0,,,,,,,,,,,,,
22/09/2015 20:00,22/09/2015 21:00,0,0,0,9.457,0,,,,,,,,,,,,,
22/09/2015 21:00,22/09/2015 22:00,0,0,0,8.95,0,,,,,,,,,,,,,
22/09/2015 22:00,22/09/2015 23:00,0,0,0,8.554,0,,,,,,,,,,,,,
22/09/2015 23:00,23/09/2015 00:00,0,0,0,8.352,0,,,,,,,,,,,,,
23/09/2015 00:00,23/09/2015 01:00,0,0,0,8.246,0,,,,,,,,,,,,,
23/09/2015 01:00,23/09/2015 02:00,0,0,0,8.039,0,,,,,,,,,,,,,
23/09/2015 02:00,23/09/2015 03:00,0,0,0,7.751,0,,,,,,,,,,,,,
23/09/2015 03:00,23/09/2015 04:00,0,0,0,7.472,0,,,,,,,,,,,,,
23/09/2015 04:00,23/09/2015 05:00,0,0,0,7.195,0,,,,,,,,,,,,,
23/09/2015 05:00,23/09/2015 06:00,0,0,0,6.922,0,,,,,,,,,,,,,
23/09/2015 06:00,23/09/2015 07:00,0.693,0.006,0.011,7.487,0,,,,,,,,,,,,,
23/09/2015 07:00,23/09/2015 08:00,14.614,0.125,0.047,10.34,0,,,,,,,,,,,,,
23/09/2015 08:00,23/09/2015 09:00,28.72,0.234,0.093,12.463,0,,,,,,,,,,,,,
23/09/2015 09:00,23/09/2015 10:00,20.779,0.064,0.178,13.945,0,,,,,,,,,,,,,
23/09/2015 10:00,23/09/2015 11:00,31.889,0.116,0.252,14.678,0,,,,,,,,,,,,,
23/09/2015 11:00,23/09/2015 12:00,40.534,0.182,0.287,15.225,0,,,,,,,,,,,,,
23/09/2015 12:00,23/09/2015 13:00,40.989,0.178,0.299,15.782,0,,,,,,,,,,,,,
23/09/2015 13:00,23/09/2015 14:00,42.896,0.225,0.276,16.366,0,,,,,,,,,,,,,
23/09/2015 14:00,23/09/2015 15:00,23.275,0.055,0.217,16.272,0,,,,,,,,,,,,,
23/09/2015 15:00,23/09/2015 16:00,16.472,0.02,0.176,15.732,0,,,,,,,,,,,,,
23/09/2015 16:00,23/09/2015 17:00,8.383,0.005,0.103,15.129,0,,,,,,,,,,,,,
23/09/2015 17:00,23/09/2015 18:00,1.511,0.001,0.028,14.5,0,,,,,,,,,,,,,
23/09/2015 18:00,23/09/2015 19:00,0,0,0.004,14.045,0,,,,,,,,,,,,,
23/09/2015 19:00,23/09/2015 20:00,0,0,0,13.876,0,,,,,,,,,,,,,
23/09/2015 20:00,23/09/2015 21:00,0,0,0,13.668,0,,,,,,,,,,,,,
23/09/2015 21:00,23/09/2015 22:00,0,0,0,13.521,0,,,,,,,,,,,,,
23/09/2015 22:00,23/09/2015 23:00,0,0,0,13.569,0,,,,,,,,,,,,,
23/09/2015 23:00,24/09/2015 00:00,0,0,0,13.609,0,,,,,,,,,,,,,
24/09/2015 00:00,24/09/2015 01:00,0,0,0,13.667,0,,,,,,,,,,,,,
24/09/2015 01:00,24/09/2015 02:00,0,0,0,13.618,0,,,,,,,,,,,,,
24/09/2015 02:00,24/09/2015 03:00,0,0,0,13.59,0,,,,,,,,,,,,,
24/09/2015 03:00,24/09/2015 04:00,0,0,0,13.468,0,,,,,,,,,,,,,
24/09/2015 04:00,24/09/2015 05:00,0,0,0,13.141,0,,,,,,,,,,,,,
24/09/2015 05:00,24/09/2015 06:00,0,0,0,12.293,0,,,,,,,,,,,,,
24/09/2015 06:00,24/09/2015 07:00,0.695,0.006,0.011,11.618,0,,,,,,,,,,,,,
24/09/2015 07:00,24/09/2015 08:00,8.261,0.052,0.053,11.997,0,,,,,,,,,,,,,
24/09/2015 08:00,24/09/2015 09:00,18.953,0.131,0.089,12.859,0,,,,,,,,,,,,,
24/09/2015 09:00,24/09/2015 10:00,20.573,0.085,0.154,13.948,0,,,,,,,,,,,,,
24/09/2015 10:00,24/09/2015 11:00,41.295,0.258,0.221,15.032,0,,,,,,,,,,,,,
24/09/2015 11:00,24/09/2015 12:00,46.465,0.302,0.242,15.863,0,,,,,,,,,,,,,
24/09/2015 12:00,24/09/2015 13:00,31.463,0.078,0.287,16.208,0,,,,,,,,,,,,,
24/09/2015 13:00,24/09/2015 14:00,42.881,0.245,0.255,15.944,0,,,,,,,,,,,,,
24/09/2015 14:00,24/09/2015 15:00,45.005,0.321,0.204,15.684,0,,,,,,,,,,,,,
24/09/2015 15:00,24/09/2015 16:00,27.718,0.128,0.192,15.357,0,,,,,,,,,,,,,
24/09/2015 16:00,24/09/2015 17:00,10.805,0.018,0.116,14.682,0,,,,,,,,,,,,,
24/09/2015 17:00,24/09/2015 18:00,3.277,0.007,0.044,13.319,0,,,,,,,,,,,,,
24/09/2015 18:00,24/09/2015 19:00,0,0,0.005,11.377,0,,,,,,,,,,,,,
24/09/2015 19:00,24/09/2015 20:00,0,0,0,10.62,0,,,,,,,,,,,,,
24/09/2015 20:00,24/09/2015 21:00,0,0,0,10.16,0,,,,,,,,,,,,,
24/09/2015 21:00,24/09/2015 22:00,0,0,0,9.777,0,,,,,,,,,,,,,
24/09/2015 22:00,24/09/2015 23:00,0,0,0,9.488,0,,,,,,,,,,,,,
24/09/2015 23:00,25/09/2015 00:00,0,0,0,9.261,0,,,,,,,,,,,,,
25/09/2015 00:00,25/09/2015 01:00,0,0,0,8.989,0,,,,,,,,,,,,,
25/09/2015 01:00,25/09/2015 02:00,0,0,0,8.748,0,,,,,,,,,,,,,
25/09/2015 02:00,25/09/2015 03:00,0,0,0,8.604,0,,,,,,,,,,,,,
25/09/2015 03:00,25/09/2015 04:00,0,0,0,8.579,0,,,,,,,,,,,,,
25/09/2015 04:00,25/09/2015 05:00,0,0,0,8.508,0,,,,,,,,,,,,,
25/09/2015 05:00,25/09/2015 06:00,0,0,0,8.102,0,,,,,,,,,,,,,
25/09/2015 06:00,25/09/2015 07:00,0.462,0.003,0.01,8.104,0,,,,,,,,,,,,,
25/09/2015 07:00,25/09/2015 08:00,13.39,0.11,0.049,10.597,0,,,,,,,,,,,,,
25/09/2015 08:00,25/09/2015 09:00,31.58,0.292,0.067,12.306,0,,,,,,,,,,,,,
25/09/2015 09:00,25/09/2015 10:00,45.967,0.438,0.094,13.624,0,,,,,,,,,,,,,
25/09/2015 10:00,25/09/2015 11:00,51.026,0.448,0.15,14.727,0,,,,,,,,,,,,,
25/09/2015 11:00,25/09/2015 12:00,41.665,0.204,0.28,15.545,0,,,,,,,,,,,,,
25/09/2015 12:00,25/09/2015 13:00,52.412,0.38,0.24,16.109,0,,,,,,,,,,,,,
25/09/2015 13:00,25/09/2015 14:00,42.642,0.228,0.271,16.441,0,,,,,,,,,,,,,
25/09/2015 14:00,25/09/2015 15:00,36.79,0.187,0.241,16.508,0,,,,,,,,,,,,,
25/09/2015 15:00,25/09/2015 16:00,31.454,0.182,0.183,16.242,0,,,,,,,,,,,,,
25/09/2015 16:00,25/09/2015 17:00,22.296,0.145,0.116,15.562,0,,,,,,,,,,,,,
25/09/2015 17:00,25/09/2015 18:00,7.107,0.028,0.065,13.428,0,,,,,,,,,,,,,
25/09/2015 18:00,25/09/2015 19:00,0,0,0.005,11.755,0,,,,,,,,,,,,,
25/09/2015 19:00,25/09/2015 20:00,0,0,0,11.065,0,,,,,,,,,,,,,
25/09/2015 20:00,25/09/2015 21:00,0,0,0,10.407,0,,,,,,,,,,,,,
25/09/2015 21:00,25/09/2015 22:00,0,0,0,9.6,0,,,,,,,,,,,,,
25/09/2015 22:00,25/09/2015 23:00,0,0,0,8.64,0,,,,,,,,,,,,,
25/09/2015 23:00,26/09/2015 00:00,0,0,0,7.73,0,,,,,,,,,,,,,
26/09/2015 00:00,26/09/2015 01:00,0,0,0,6.979,0,,,,,,,,,,,,,
26/09/2015 01:00,26/09/2015 02:00,0,0,0,6.375,0,,,,,,,,,,,,,
26/09/2015 02:00,26/09/2015 03:00,0,0,0,5.842,0,,,,,,,,,,,,,
26/09/2015 03:00,26/09/2015 04:00,0,0,0,5.391,0,,,,,,,,,,,,,
26/09/2015 04:00,26/09/2015 05:00,0,0,0,5.036,0,,,,,,,,,,,,,
26/09/2015 05:00,26/09/2015 06:00,0,0,0,4.769,0,,,,,,,,,,,,,
26/09/2015 06:00,26/09/2015 07:00,0.493,0.004,0.01,5.4,0,,,,,,,,,,,,,
26/09/2015 07:00,26/09/2015 08:00,13.382,0.111,0.046,7.898,0,,,,,,,,,,,,,
26/09/2015 08:00,26/09/2015 09:00,31.634,0.288,0.068,9.771,0,,,,,,,,,,,,,
26/09/2015 09:00,26/09/2015 10:00,45.581,0.432,0.094,13.174,0,,,,,,,,,,,,,
26/09/2015 10:00,26/09/2015 11:00,56.124,0.556,0.109,15.057,0,,,,,,,,,,,,,
26/09/2015 11:00,26/09/2015 12:00,60.709,0.592,0.137,15.883,0,,,,,,,,,,,,,
26/09/2015 12:00,26/09/2015 13:00,56.165,0.467,0.203,16.451,0,,,,,,,,,,,,,
26/09/2015 13:00,26/09/2015 14:00,49.024,0.345,0.234,16.763,0,,,,,,,,,,,,,
26/09/2015 14:00,26/09/2015 15:00,38.947,0.225,0.229,16.792,0,,,,,,,,,,,,,
26/09/2015 15:00,26/09/2015 16:00,31.597,0.187,0.18,16.532,0,,,,,,,,,,,,,
26/09/2015 16:00,26/09/2015 17:00,21.157,0.131,0.117,15.768,0,,,,,,,,,,,,,
26/09/2015 17:00,26/09/2015 18:00,6.2,0.023,0.061,13.178,0,,,,,,,,,,,,,
26/09/2015 18:00,26/09/2015 19:00,0,0,0,10.95,0,,,,,,,,,,,,,
26/09/2015 19:00,26/09/2015 20:00,0,0,0,10.083,0,,,,,,,,,,,,,
26/09/2015 20:00,26/09/2015 21:00,0,0,0,9.367,0,,,,,,,,,,,,,
26/09/2015 21:00,26/09/2015 22:00,0,0,0,8.692,0,,,,,,,,,,,,,
26/09/2015 22:00,26/09/2015 23:00,0,0,0,8.064,0,,,,,,,,,,,,,
26/09/2015 23:00,27/09/2015 00:00,0,0,0,7.484,0,,,,,,,,,,,,,
27/09/2015 00:00,27/09/2015 01:00,0,0,0,6.915,0,,,,,,,,,,,,,
27/09/2015 01:00,27/09/2015 02:00,0,0,0,6.45,0,,,,,,,,,,,,,
27/09/2015 02:00,27/09/2015 03:00,0,0,0,6.123,0,,,,,,,,,,,,,
27/09/2015 03:00,27/09/2015 04:00,0,0,0,5.952,0,,,,,,,,,,,,,
27/09/2015 04:00,27/09/2015 05:00,0,0,0,5.896,0,,,,,,,,,,,,,
27/09/2015 05:00,27/09/2015 06:00,0,0,0,6.12,0,,,,,,,,,,,,,
27/09/2015 06:00,27/09/2015 07:00,0.419,0.004,0.009,6.681,0,,,,,,,,,,,,,
27/09/2015 07:00,27/09/2015 08:00,12.866,0.106,0.046,7.883,0,,,,,,,,,,,,,
27/09/2015 08:00,27/09/2015 09:00,30.877,0.278,0.07,9.916,0,,,,,,,,,,,,,
27/09/2015 09:00,27/09/2015 10:00,37.09,0.287,0.136,12.445,0,,,,,,,,,,,,,
27/09/2015 10:00,27/09/2015 11:00,47.378,0.385,0.167,14.948,0,,,,,,,,,,,,,
27/09/2015 11:00,27/09/2015 12:00,52.757,0.417,0.208,16.24,0,,,,,,,,,,,,,
27/09/2015 12:00,27/09/2015 13:00,53.611,0.417,0.221,17.064,0,,,,,,,,,,,,,
27/09/2015 13:00,27/09/2015 14:00,54.603,0.469,0.185,17.599,0,,,,,,,,,,,,,
27/09/2015 14:00,27/09/2015 15:00,45.65,0.352,0.187,17.77,0,,,,,,,,,,,,,
27/09/2015 15:00,27/09/2015 16:00,37.087,0.292,0.142,17.577,0,,,,,,,,,,,,,
27/09/2015 16:00,27/09/2015 17:00,22.918,0.163,0.106,16.725,0,,,,,,,,,,,,,
27/09/2015 17:00,27/09/2015 18:00,5.74,0.023,0.055,13.924,0,,,,,,,,,,,,,
27/09/2015 18:00,27/09/2015 19:00,0,0,0,11.665,0,,,,,,,,,,,,,
27/09/2015 19:00,27/09/2015 20:00,0,0,0,11.277,0,,,,,,,,,,,,,
27/09/2015 20:00,27/09/2015 21:00,0,0,0,10.624,0,,,,,,,,,,,,,
27/09/2015 21:00,27/09/2015 22:00,0,0,0,9.625,0,,,,,,,,,,,,,
27/09/2015 22:00,27/09/2015 23:00,0,0,0,8.829,0,,,,,,,,,,,,,
27/09/2015 23:00,28/09/2015 00:00,0,0,0,8.21,0,,,,,,,,,,,,,
28/09/2015 00:00,28/09/2015 01:00,0,0,0,7.791,0,,,,,,,,,,,,,
28/09/2015 01:00,28/09/2015 02:00,0,0,0,7.499,0,,,,,,,,,,,,,
28/09/2015 02:00,28/09/2015 03:00,0,0,0,7.329,0,,,,,,,,,,,,,
28/09/2015 03:00,28/09/2015 04:00,0,0,0,7.426,0,,,,,,,,,,,,,
28/09/2015 04:00,28/09/2015 05:00,0,0,0,7.708,0,,,,,,,,,,,,,
28/09/2015 05:00,28/09/2015 06:00,0,0,0,7.834,0,,,,,,,,,,,,,
28/09/2015 06:00,28/09/2015 07:00,0.136,0.001,0.007,8.069,0,,,,,,,,,,,,,
28/09/2015 07:00,28/09/2015 08:00,5.826,0.017,0.061,9.519,0,,,,,,,,,,,,,
28/09/2015 08:00,28/09/2015 09:00,15.807,0.051,0.134,11.515,0,,,,,,,,,,,,,
28/09/2015 09:00,28/09/2015 10:00,35.012,0.237,0.165,13.845,0,,,,,,,,,,,,,
28/09/2015 10:00,28/09/2015 11:00,53.203,0.499,0.129,15.572,0,,,,,,,,,,,,,
28/09/2015 11:00,28/09/2015 12:00,58.105,0.544,0.153,16.732,0,,,,,,,,,,,,,
28/09/2015 12:00,28/09/2015 13:00,59.109,0.548,0.166,17.584,0,,,,,,,,,,,,,
28/09/2015 13:00,28/09/2015 14:00,56.948,0.532,0.155,18.072,0,,,,,,,,,,,,,
28/09/2015 14:00,28/09/2015 15:00,50.459,0.462,0.139,18.158,0,,,,,,,,,,,,,
28/09/2015 15:00,28/09/2015 16:00,37.989,0.314,0.131,17.816,0,,,,,,,,,,,,,
28/09/2015 16:00,28/09/2015 17:00,22.046,0.152,0.107,16.8,0,,,,,,,,,,,,,
28/09/2015 17:00,28/09/2015 18:00,5.223,0.021,0.052,14.056,0,,,,,,,,,,,,,
28/09/2015 18:00,28/09/2015 19:00,0,0,0,11.886,0,,,,,,,,,,,,,
28/09/2015 19:00,28/09/2015 20:00,0,0,0,11.263,0,,,,,,,,,,,,,
28/09/2015 20:00,28/09/2015 21:00,0,0,0,10.456,0,,,,,,,,,,,,,
28/09/2015 21:00,28/09/2015 22:00,0,0,0,9.857,0,,,,,,,,,,,,,
28/09/2015 22:00,28/09/2015 23:00,0,0,0,9.386,0,,,,,,,,,,,,,
28/09/2015 23:00,29/09/2015 00:00,0,0,0,8.954,0,,,,,,,,,,,,,
29/09/2015 00:00,29/09/2015 01:00,0,0,0,8.651,0,,,,,,,,,,,,,
29/09/2015 01:00,29/09/2015 02:00,0,0,0,8.973,0,,,,,,,,,,,,,
29/09/2015 02:00,29/09/2015 03:00,0,0,0,9.151,0,,,,,,,,,,,,,
29/09/2015 03:00,29/09/2015 04:00,0,0,0,8.79,0,,,,,,,,,,,,,
29/09/2015 04:00,29/09/2015 05:00,0,0,0,8.802,0,,,,,,,,,,,,,
29/09/2015 05:00,29/09/2015 06:00,0,0,0,8.482,0,,,,,,,,,,,,,
29/09/2015 06:00,29/09/2015 07:00,0.133,0.001,0.007,8.352,0,,,,,,,,,,,,,
29/09/2015 07:00,29/09/2015 08:00,7.215,0.031,0.062,9.721,0,,,,,,,,,,,,,
29/09/2015 08:00,29/09/2015 09:00,22.477,0.139,0.118,11.548,0,,,,,,,,,,,,,
29/09/2015 09:00,29/09/2015 10:00,35.88,0.253,0.159,13.901,0,,,,,,,,,,,,,
29/09/2015 10:00,29/09/2015 11:00,46.515,0.359,0.185,15.77,0,,,,,,,,,,,,,
29/09/2015 11:00,29/09/2015 12:00,51.909,0.409,0.207,16.957,0,,,,,,,,,,,,,
29/09/2015 12:00,29/09/2015 13:00,54.372,0.447,0.204,17.761,0,,,,,,,,,,,,,
29/09/2015 13:00,29/09/2015 14:00,53.192,0.451,0.186,18.195,0,,,,,,,,,,,,,
29/09/2015 14:00,29/09/2015 15:00,46.4,0.382,0.168,18.193,0,,,,,,,,,,,,,
29/09/2015 15:00,29/09/2015 16:00,32.204,0.217,0.159,17.718,0,,,,,,,,,,,,,
29/09/2015 16:00,29/09/2015 17:00,14.767,0.059,0.119,16.555,0,,,,,,,,,,,,,
29/09/2015 17:00,29/09/2015 18:00,2.923,0.006,0.041,14.178,0,,,,,,,,,,,,,
29/09/2015 18:00,29/09/2015 19:00,0,0,0,12.107,0,,,,,,,,,,,,,
29/09/2015 19:00,29/09/2015 20:00,0,0,0,11.192,0,,,,,,,,,,,,,
29/09/2015 20:00,29/09/2015 21:00,0,0,0,10.333,0,,,,,,,,,,,,,
29/09/2015 21:00,29/09/2015 22:00,0,0,0,9.667,0,,,,,,,,,,,,,
29/09/2015 22:00,29/09/2015 23:00,0,0,0,9.114,0,,,,,,,,,,,,,
29/09/2015 23:00,30/09/2015 00:00,0,0,0,8.947,0,,,,,,,,,,,,,
30/09/2015 00:00,30/09/2015 01:00,0,0,0,8.897,0,,,,,,,,,,,,,
30/09/2015 01:00,30/09/2015 02:00,0,0,0,8.59,0,,,,,,,,,,,,,
30/09/2015 02:00,30/09/2015 03:00,0,0,0,8.321,0,,,,,,,,,,,,,
30/09/2015 03:00,30/09/2015 04:00,0,0,0,8.08,0,,,,,,,,,,,,,
30/09/2015 04:00,30/09/2015 05:00,0,0,0,7.866,0,,,,,,,,,,,,,
30/09/2015 05:00,30/09/2015 06:00,0,0,0,7.696,0,,,,,,,,,,,,,
30/09/2015 06:00,30/09/2015 07:00,0.217,0.003,0.007,8.009,0,,,,,,,,,,,,,
30/09/2015 07:00,30/09/2015 08:00,11.231,0.089,0.047,9.209,0,,,,,,,,,,,,,
