# Renewables.ninja Solar PV (Point API) - 51.379, -2.359 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.37879861436647", "lon": "-2.358966151271851", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "100", "system_loss": "0.15", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-01-16 16:00,2015-01-16 16:00,0.520,0.007,0.008,2.971,0
2015-01-16 17:00,2015-01-16 17:00,0,0,0,1.862,0
2015-01-16 18:00,2015-01-16 18:00,0,0,0,0.535,0
2015-01-16 19:00,2015-01-16 19:00,0,0,0,-0.661,0
2015-01-16 20:00,2015-01-16 20:00,0,0,0,-1.535,0
2015-01-16 21:00,2015-01-16 21:00,0,0,0,-2.107,0
2015-01-16 22:00,2015-01-16 22:00,0,0,0,-2.467,0
2015-01-16 23:00,2015-01-16 23:00,0,0,0,-2.542,0
2015-01-17 00:00,2015-01-17 00:00,0,0,0,-2.320,0
2015-01-17 01:00,2015-01-17 01:00,0,0,0,-1.909,0
2015-01-17 02:00,2015-01-17 02:00,0,0,0,-1.123,0
2015-01-17 03:00,2015-01-17 03:00,0,0,0,-0.284,0
2015-01-17 04:00,2015-01-17 04:00,0,0,0,0.124,0
2015-01-17 05:00,2015-01-17 05:00,0,0,0,0.395,0
2015-01-17 06:00,2015-01-17 06:00,0,0,0,1.147,0
2015-01-17 07:00,2015-01-17 07:00,0,0,0,1.808,0
2015-01-17 08:00,2015-01-17 08:00,0,0,0.001,2.302,0
2015-01-17 09:00,2015-01-17 09:00,4.614,0.028,0.039,3.011,0
2015-01-17 10:00,2015-01-17 10:00,20.576,0.151,0.092,3.859,0
2015-01-17 11:00,2015-01-17 11:00,49.387,0.499,0.079,4.730,0
2015-01-17 12:00,2015-01-17 12:00,46.832,0.444,0.105,5.386,0
2015-01-17 13:00,2015-01-17 13:00,28.467,0.198,0.135,5.610,0
2015-01-17 14:00,2015-01-17 14:00,27.259,0.209,0.110,5.213,0
2015-01-17 15:00,2015-01-17 15:00,12.581,0.087,0.068,4.104,0
2015-01-17 16:00,2015-01-17 16:00,0.767,0.009,0.010,3.359,0
2015-01-17 17:00,2015-01-17 17:00,0,0,0,3.400,0
2015-01-17 18:00,2015-01-17 18:00,0,0,0,3.307,0
2015-01-17 19:00,2015-01-17 19:00,0,0,0,3.166,0
2015-01-17 20:00,2015-01-17 20:00,0,0,0,3.068,0
2015-01-17 21:00,2015-01-17 21:00,0,0,0,2.985,0
2015-01-17 22:00,2015-01-17 22:00,0,0,0,3.069,0
2015-01-17 23:00,2015-01-17 23:00,0,0,0,3.234,0
2015-01-18 00:00,2015-01-18 00:00,0,0,0,3.357,0
2015-01-18 01:00,2015-01-18 01:00,0,0,0,3.267,0
2015-01-18 02:00,2015-01-18 02:00,0,0,0,3.070,0
2015-01-18 03:00,2015-01-18 03:00,0,0,0,2.675,0
2015-01-18 04:00,2015-01-18 04:00,0,0,0,2.169,0
2015-01-18 05:00,2015-01-18 05:00,0,0,0,1.426,0
2015-01-18 06:00,2015-01-18 06:00,0,0,0,0.593,0
2015-01-18 07:00,2015-01-18 07:00,0,0,0,0.097,0
2015-01-18 08:00,2015-01-18 08:00,1.937,0.029,0.006,0.036,0
2015-01-18 09:00,2015-01-18 09:00,20.928,0.211,0.032,0.807,0
2015-01-18 10:00,2015-01-18 10:00,41.068,0.414,0.057,1.971,0
2015-01-18 11:00,2015-01-18 11:00,56.681,0.605,0.060,3.244,0
2015-01-18 12:00,2015-01-18 12:00,60.116,0.639,0.073,4.076,0
2015-01-18 13:00,2015-01-18 13:00,54.672,0.557,0.087,4.450,0
2015-01-18 14:00,2015-01-18 14:00,45.547,0.448,0.082,4.337,0
2015-01-18 15:00,2015-01-18 15:00,27.175,0.250,0.065,2.974,0
2015-01-18 16:00,2015-01-18 16:00,1.748,0.021,0.012,1.175,0
2015-01-18 17:00,2015-01-18 17:00,0,0,0,1.067,0
2015-01-18 18:00,2015-01-18 18:00,0,0,0,1.093,0
2015-01-18 19:00,2015-01-18 19:00,0,0,0,0.841,0
2015-01-18 20:00,2015-01-18 20:00,0,0,0,0.431,0
2015-01-18 21:00,2015-01-18 21:00,0,0,0,-0.072,0
2015-01-18 22:00,2015-01-18 22:00,0,0,0,-0.505,0
2015-01-18 23:00,2015-01-18 23:00,0,0,0,-0.836,0
2015-01-19 00:00,2015-01-19 00:00,0,0,0,-1.193,0
2015-01-19 01:00,2015-01-19 01:00,0,0,0,-1.479,0
2015-01-19 02:00,2015-01-19 02:00,0,0,0,-1.758,0
2015-01-19 03:00,2015-01-19 03:00,0,0,0,-1.947,0
2015-01-19 04:00,2015-01-19 04:00,0,0,0,-1.965,0
2015-01-19 05:00,2015-01-19 05:00,0,0,0,-1.919,0
2015-01-19 06:00,2015-01-19 06:00,0,0,0,-2.051,0
2015-01-19 07:00,2015-01-19 07:00,0,0,0,-2.170,0
2015-01-19 08:00,2015-01-19 08:00,0.967,0.016,0.006,-1.574,0
2015-01-19 09:00,2015-01-19 09:00,18.615,0.180,0.039,0.355,0
2015-01-19 10:00,2015-01-19 10:00,39.712,0.394,0.062,1.741,0
2015-01-19 11:00,2015-01-19 11:00,54.127,0.561,0.071,2.885,0
2015-01-19 12:00,2015-01-19 12:00,58.959,0.615,0.080,3.443,0
2015-01-19 13:00,2015-01-19 13:00,57.817,0.601,0.080,3.601,0
2015-01-19 14:00,2015-01-19 14:00,46.509,0.458,0.082,3.268,0
2015-01-19 15:00,2015-01-19 15:00,30.452,0.287,0.063,1.483,0
2015-01-19 16:00,2015-01-19 16:00,3.467,0.040,0.013,0.044,0
2015-01-19 17:00,2015-01-19 17:00,0,0,0,-0.030,0
2015-01-19 18:00,2015-01-19 18:00,0,0,0,0.110,0
2015-01-19 19:00,2015-01-19 19:00,0,0,0,0.408,0
2015-01-19 20:00,2015-01-19 20:00,0,0,0,0.101,0
2015-01-19 21:00,2015-01-19 21:00,0,0,0,-0.581,0
2015-01-19 22:00,2015-01-19 22:00,0,0,0,-1.290,0
2015-01-19 23:00,2015-01-19 23:00,0,0,0,-1.841,0
2015-01-20 00:00,2015-01-20 00:00,0,0,0,-2.077,0
2015-01-20 01:00,2015-01-20 01:00,0,0,0,-2.188,0
2015-01-20 02:00,2015-01-20 02:00,0,0,0,-2.209,0
2015-01-20 03:00,2015-01-20 03:00,0,0,0,-2.101,0
2015-01-20 04:00,2015-01-20 04:00,0,0,0,-1.792,0
2015-01-20 05:00,2015-01-20 05:00,0,0,0,-1.399,0
2015-01-20 06:00,2015-01-20 06:00,0,0,0,-1.120,0
2015-01-20 07:00,2015-01-20 07:00,0,0,0,-1.001,0
2015-01-20 08:00,2015-01-20 08:00,0.626,0.011,0.006,-0.552,0
2015-01-20 09:00,2015-01-20 09:00,9.013,0.068,0.047,0.493,0
2015-01-20 10:00,2015-01-20 10:00,15.313,0.088,0.095,1.633,0
2015-01-20 11:00,2015-01-20 11:00,28.648,0.203,0.128,2.887,0
2015-01-20 12:00,2015-01-20 12:00,21.404,0.106,0.145,3.617,0
2015-01-20 13:00,2015-01-20 13:00,13.524,0.042,0.124,3.795,0
2015-01-20 14:00,2015-01-20 14:00,5.610,0.002,0.076,3.504,0
2015-01-20 15:00,2015-01-20 15:00,3.886,0.011,0.048,2.720,0
2015-01-20 16:00,2015-01-20 16:00,0.582,0.005,0.012,2.196,0
2015-01-20 17:00,2015-01-20 17:00,0,0,0,2.400,0
2015-01-20 18:00,2015-01-20 18:00,0,0,0,2.731,0
2015-01-20 19:00,2015-01-20 19:00,0,0,0,3.252,0
2015-01-20 20:00,2015-01-20 20:00,0,0,0,3.767,0
2015-01-20 21:00,2015-01-20 21:00,0,0,0,4.214,0
2015-01-20 22:00,2015-01-20 22:00,0,0,0,4.352,0
2015-01-20 23:00,2015-01-20 23:00,0,0,0,4.245,0
2015-01-21 00:00,2015-01-21 00:00,0,0,0,4.102,0
2015-01-21 01:00,2015-01-21 01:00,0,0,0,3.666,0
2015-01-21 02:00,2015-01-21 02:00,0,0,0,2.990,0
2015-01-21 03:00,2015-01-21 03:00,0,0,0,2.525,0
2015-01-21 04:00,2015-01-21 04:00,0,0,0,2.362,0
2015-01-21 05:00,2015-01-21 05:00,0,0,0,2.399,0
2015-01-21 06:00,2015-01-21 06:00,0,0,0,2.441,0
2015-01-21 07:00,2015-01-21 07:00,0,0,0,2.483,0
2015-01-21 08:00,2015-01-21 08:00,0.051,0.002,0.005,2.896,0
2015-01-21 09:00,2015-01-21 09:00,15.746,0.144,0.046,3.775,0
2015-01-21 10:00,2015-01-21 10:00,31.912,0.292,0.078,4.213,0
2015-01-21 11:00,2015-01-21 11:00,20.594,0.116,0.128,4.670,0
2015-01-21 12:00,2015-01-21 12:00,8.324,0.011,0.099,5.082,0
2015-01-21 13:00,2015-01-21 13:00,1.587,0,0.031,5.349,0
2015-01-21 14:00,2015-01-21 14:00,1.206,0,0.026,5.271,0
2015-01-21 15:00,2015-01-21 15:00,1.628,0.001,0.031,4.366,0
2015-01-21 16:00,2015-01-21 16:00,0.156,0,0.009,3.229,0
2015-01-21 17:00,2015-01-21 17:00,0,0,0,2.907,0
2015-01-21 18:00,2015-01-21 18:00,0,0,0,2.551,0
2015-01-21 19:00,2015-01-21 19:00,0,0,0,2.089,0
2015-01-21 20:00,2015-01-21 20:00,0,0,0,1.637,0
2015-01-21 21:00,2015-01-21 21:00,0,0,0,1.179,0
2015-01-21 22:00,2015-01-21 22:00,0,0,0,0.843,0
2015-01-21 23:00,2015-01-21 23:00,0,0,0,0.533,0
2015-01-22 00:00,2015-01-22 00:00,0,0,0,0.258,0
2015-01-22 01:00,2015-01-22 01:00,0,0,0,0.043,0
2015-01-22 02:00,2015-01-22 02:00,0,0,0,-0.282,0
2015-01-22 03:00,2015-01-22 03:00,0,0,0,-0.600,0
2015-01-22 04:00,2015-01-22 04:00,0,0,0,-1.001,0
2015-01-22 05:00,2015-01-22 05:00,0,0,0,-1.269,0
2015-01-22 06:00,2015-01-22 06:00,0,0,0,-1.437,0
2015-01-22 07:00,2015-01-22 07:00,0,0,0,-1.613,0
2015-01-22 08:00,2015-01-22 08:00,0.339,0.006,0.006,-1.193,0
2015-01-22 09:00,2015-01-22 09:00,16.074,0.145,0.046,-0.181,0
2015-01-22 10:00,2015-01-22 10:00,27.888,0.230,0.091,1.296,0
2015-01-22 11:00,2015-01-22 11:00,54.419,0.560,0.075,2.814,0
2015-01-22 12:00,2015-01-22 12:00,48.330,0.454,0.109,3.611,0
2015-01-22 13:00,2015-01-22 13:00,19.413,0.094,0.136,3.815,0
2015-01-22 14:00,2015-01-22 14:00,7.190,0.012,0.084,3.682,0
2015-01-22 15:00,2015-01-22 15:00,7.342,0.031,0.066,2.869,0
2015-01-22 16:00,2015-01-22 16:00,0.539,0.003,0.013,1.230,0
2015-01-22 17:00,2015-01-22 17:00,0,0,0,0.584,0
2015-01-22 18:00,2015-01-22 18:00,0,0,0,0.057,0
2015-01-22 19:00,2015-01-22 19:00,0,0,0,-0.425,0
2015-01-22 20:00,2015-01-22 20:00,0,0,0,-0.650,0
2015-01-22 21:00,2015-01-22 21:00,0,0,0,-0.980,0
2015-01-22 22:00,2015-01-22 22:00,0,0,0,-1.308,0
2015-01-22 23:00,2015-01-22 23:00,0,0,0,-1.674,0
2015-01-23 00:00,2015-01-23 00:00,0,0,0,-2.176,0
2015-01-23 01:00,2015-01-23 01:00,0,0,0,-2.860,0
2015-01-23 02:00,2015-01-23 02:00,0,0,0,-3.405,0
2015-01-23 03:00,2015-01-23 03:00,0,0,0,-3.676,0
2015-01-23 04:00,2015-01-23 04:00,0,0,0,-3.544,0
2015-01-23 05:00,2015-01-23 05:00,0,0,0,-3.110,0
2015-01-23 06:00,2015-01-23 06:00,0,0,0,-2.713,0
2015-01-23 07:00,2015-01-23 07:00,0,0,0,-2.556,0
2015-01-23 08:00,2015-01-23 08:00,1.237,0.018,0.008,-1.711,0
2015-01-23 09:00,2015-01-23 09:00,17.361,0.158,0.047,0.364,0
2015-01-23 10:00,2015-01-23 10:00,39.778,0.389,0.068,2.185,0
2015-01-23 11:00,2015-01-23 11:00,56.150,0.590,0.071,4.010,0
2015-01-23 12:00,2015-01-23 12:00,60.588,0.642,0.081,5.337,0
2015-01-23 13:00,2015-01-23 13:00,51.721,0.504,0.107,5.857,0
2015-01-23 14:00,2015-01-23 14:00,39.944,0.363,0.103,5.510,0
2015-01-23 15:00,2015-01-23 15:00,13.868,0.090,0.080,4.848,0
2015-01-23 16:00,2015-01-23 16:00,1.284,0.008,0.018,4.867,0
2015-01-23 17:00,2015-01-23 17:00,0,0,0,5.550,0
2015-01-23 18:00,2015-01-23 18:00,0,0,0,6.112,0
2015-01-23 19:00,2015-01-23 19:00,0,0,0,6.452,0
2015-01-23 20:00,2015-01-23 20:00,0,0,0,6.740,0
2015-01-23 21:00,2015-01-23 21:00,0,0,0,7.216,0
2015-01-23 22:00,2015-01-23 22:00,0,0,0,7.689,0
2015-01-23 23:00,2015-01-23 23:00,0,0,0,7.851,0
2015-01-24 00:00,2015-01-24 00:00,0,0,0,6.767,0
2015-01-24 01:00,2015-01-24 01:00,0,0,0,4.674,0
2015-01-24 02:00,2015-01-24 02:00,0,0,0,3.538,0
2015-01-24 03:00,2015-01-24 03:00,0,0,0,2.746,0
2015-01-24 04:00,2015-01-24 04:00,0,0,0,2.000,0
2015-01-24 05:00,2015-01-24 05:00,0,0,0,1.380,0
2015-01-24 06:00,2015-01-24 06:00,0,0,0,0.924,0
2015-01-24 07:00,2015-01-24 07:00,0,0,0,0.527,0
2015-01-24 08:00,2015-01-24 08:00,1.187,0.017,0.008,1.151,0
2015-01-24 09:00,2015-01-24 09:00,14.551,0.125,0.051,3.008,0
2015-01-24 10:00,2015-01-24 10:00,38.192,0.368,0.075,4.484,0
2015-01-24 11:00,2015-01-24 11:00,49.382,0.486,0.095,5.766,0
2015-01-24 12:00,2015-01-24 12:00,54.485,0.544,0.103,6.415,0
2015-01-24 13:00,2015-01-24 13:00,53.586,0.534,0.102,6.640,0
2015-01-24 14:00,2015-01-24 14:00,47.991,0.478,0.087,6.359,0
2015-01-24 15:00,2015-01-24 15:00,30.047,0.276,0.074,5.007,0
2015-01-24 16:00,2015-01-24 16:00,3.970,0.034,0.025,2.436,0
2015-01-24 17:00,2015-01-24 17:00,0,0,0,1.556,0
2015-01-24 18:00,2015-01-24 18:00,0,0,0,1.380,0
2015-01-24 19:00,2015-01-24 19:00,0,0,0,1.173,0
2015-01-24 20:00,2015-01-24 20:00,0,0,0,0.939,0
2015-01-24 21:00,2015-01-24 21:00,0,0,0,0.832,0
2015-01-24 22:00,2015-01-24 22:00,0,0,0,0.624,0
2015-01-24 23:00,2015-01-24 23:00,0,0,0,0.222,0
2015-01-25 00:00,2015-01-25 00:00,0,0,0,-0.100,0
2015-01-25 01:00,2015-01-25 01:00,0,0,0,-0.053,0
2015-01-25 02:00,2015-01-25 02:00,0,0,0,0.086,0
2015-01-25 03:00,2015-01-25 03:00,0,0,0,0.156,0
2015-01-25 04:00,2015-01-25 04:00,0,0,0,0.115,0
2015-01-25 05:00,2015-01-25 05:00,0,0,0,0.043,0
2015-01-25 06:00,2015-01-25 06:00,0,0,0,0.202,0
2015-01-25 07:00,2015-01-25 07:00,0,0,0,1.026,0
2015-01-25 08:00,2015-01-25 08:00,0.079,0.002,0.006,2.783,0
2015-01-25 09:00,2015-01-25 09:00,1.764,0.003,0.030,4.806,0
2015-01-25 10:00,2015-01-25 10:00,5.813,0.009,0.073,6.233,0
2015-01-25 11:00,2015-01-25 11:00,11.348,0.020,0.124,7.296,0
2015-01-25 12:00,2015-01-25 12:00,11.891,0.017,0.133,7.611,0
2015-01-25 13:00,2015-01-25 13:00,24.260,0.144,0.143,7.357,0
2015-01-25 14:00,2015-01-25 14:00,23.721,0.160,0.121,7.228,0
2015-01-25 15:00,2015-01-25 15:00,18.144,0.143,0.076,7.137,0
2015-01-25 16:00,2015-01-25 16:00,3.224,0.026,0.025,7.111,0
2015-01-25 17:00,2015-01-25 17:00,0,0,0,7.221,0
2015-01-25 18:00,2015-01-25 18:00,0,0,0,7.506,0
2015-01-25 19:00,2015-01-25 19:00,0,0,0,7.759,0
2015-01-25 20:00,2015-01-25 20:00,0,0,0,7.967,0
2015-01-25 21:00,2015-01-25 21:00,0,0,0,8.170,0
2015-01-25 22:00,2015-01-25 22:00,0,0,0,8.204,0
2015-01-25 23:00,2015-01-25 23:00,0,0,0,8.122,0
2015-01-26 00:00,2015-01-26 00:00,0,0,0,8.250,0
2015-01-26 01:00,2015-01-26 01:00,0,0,0,8.299,0
2015-01-26 02:00,2015-01-26 02:00,0,0,0,8.293,0
2015-01-26 03:00,2015-01-26 03:00,0,0,0,8.295,0
2015-01-26 04:00,2015-01-26 04:00,0,0,0,8.362,0
2015-01-26 05:00,2015-01-26 05:00,0,0,0,8.564,0
2015-01-26 06:00,2015-01-26 06:00,0,0,0,8.772,0
2015-01-26 07:00,2015-01-26 07:00,0,0,0,8.676,0
2015-01-26 08:00,2015-01-26 08:00,0.974,0.013,0.009,8.291,0
2015-01-26 09:00,2015-01-26 09:00,17.496,0.167,0.045,7.844,0
2015-01-26 10:00,2015-01-26 10:00,11.831,0.045,0.104,7.820,0
2015-01-26 11:00,2015-01-26 11:00,20.175,0.096,0.147,8.180,0
2015-01-26 12:00,2015-01-26 12:00,35.473,0.266,0.152,8.353,0
2015-01-26 13:00,2015-01-26 13:00,18.964,0.075,0.154,8.009,0
2015-01-26 14:00,2015-01-26 14:00,15.790,0.070,0.123,7.432,0
2015-01-26 15:00,2015-01-26 15:00,12.040,0.066,0.085,6.777,0
2015-01-26 16:00,2015-01-26 16:00,2.213,0.014,0.025,5.877,0
2015-01-26 17:00,2015-01-26 17:00,0,0,0,5.240,0
2015-01-26 18:00,2015-01-26 18:00,0,0,0,4.725,0
2015-01-26 19:00,2015-01-26 19:00,0,0,0,3.838,0
2015-01-26 20:00,2015-01-26 20:00,0,0,0,3.057,0
2015-01-26 21:00,2015-01-26 21:00,0,0,0,2.474,0
2015-01-26 22:00,2015-01-26 22:00,0,0,0,2.336,0
2015-01-26 23:00,2015-01-26 23:00,0,0,0,2.117,0
2015-01-27 00:00,2015-01-27 00:00,0,0,0,2.134,0
2015-01-27 01:00,2015-01-27 01:00,0,0,0,1.823,0
2015-01-27 02:00,2015-01-27 02:00,0,0,0,1.730,0
2015-01-27 03:00,2015-01-27 03:00,0,0,0,2.243,0
2015-01-27 04:00,2015-01-27 04:00,0,0,0,2.538,0
2015-01-27 05:00,2015-01-27 05:00,0,0,0,2.834,0
2015-01-27 06:00,2015-01-27 06:00,0,0,0,3.136,0
2015-01-27 07:00,2015-01-27 07:00,0,0,0,3.034,0
2015-01-27 08:00,2015-01-27 08:00,0.296,0.004,0.008,3.852,0
2015-01-27 09:00,2015-01-27 09:00,4.635,0.018,0.050,5.794,0
2015-01-27 10:00,2015-01-27 10:00,11.268,0.038,0.104,6.982,0
2015-01-27 11:00,2015-01-27 11:00,30.393,0.221,0.137,7.838,0
2015-01-27 12:00,2015-01-27 12:00,29.062,0.198,0.146,8.275,0
2015-01-27 13:00,2015-01-27 13:00,7.612,0.003,0.099,8.446,0
2015-01-27 14:00,2015-01-27 14:00,10.257,0.026,0.106,8.031,0
2015-01-27 15:00,2015-01-27 15:00,5.468,0.011,0.067,7.133,0
2015-01-27 16:00,2015-01-27 16:00,0.481,0.001,0.014,6.075,0
2015-01-27 17:00,2015-01-27 17:00,0,0,0,5.875,0
2015-01-27 18:00,2015-01-27 18:00,0,0,0,5.589,0
2015-01-27 19:00,2015-01-27 19:00,0,0,0,5.272,0
2015-01-27 20:00,2015-01-27 20:00,0,0,0,5.343,0
2015-01-27 21:00,2015-01-27 21:00,0,0,0,5.649,0
2015-01-27 22:00,2015-01-27 22:00,0,0,0,5.799,0
2015-01-27 23:00,2015-01-27 23:00,0,0,0,5.629,0
2015-01-28 00:00,2015-01-28 00:00,0,0,0,5.683,0
2015-01-28 01:00,2015-01-28 01:00,0,0,0,6.224,0
2015-01-28 02:00,2015-01-28 02:00,0,0,0,6.770,0
2015-01-28 03:00,2015-01-28 03:00,0,0,0,7.255,0
2015-01-28 04:00,2015-01-28 04:00,0,0,0,7.682,0
2015-01-28 05:00,2015-01-28 05:00,0,0,0,8.421,0
2015-01-28 06:00,2015-01-28 06:00,0,0,0,9.113,0
2015-01-28 07:00,2015-01-28 07:00,0,0,0,9.922,0
2015-01-28 08:00,2015-01-28 08:00,0.153,0.003,0.007,10.371,0
2015-01-28 09:00,2015-01-28 09:00,4.954,0.017,0.055,9.462,0
2015-01-28 10:00,2015-01-28 10:00,16.676,0.100,0.103,7.725,0
2015-01-28 11:00,2015-01-28 11:00,19.255,0.131,0.100,6.964,0
2015-01-28 12:00,2015-01-28 12:00,4.746,0.009,0.060,5.683,0
2015-01-28 13:00,2015-01-28 13:00,19.611,0.085,0.148,5.239,0
2015-01-28 14:00,2015-01-28 14:00,26.968,0.198,0.117,5.183,0
2015-01-28 15:00,2015-01-28 15:00,29.206,0.260,0.080,4.736,0
2015-01-28 16:00,2015-01-28 16:00,11.195,0.105,0.035,3.940,0
2015-01-28 17:00,2015-01-28 17:00,0,0,0,3.524,0
2015-01-28 18:00,2015-01-28 18:00,0,0,0,3.334,0
2015-01-28 19:00,2015-01-28 19:00,0,0,0,3.203,0
2015-01-28 20:00,2015-01-28 20:00,0,0,0,3.143,0
2015-01-28 21:00,2015-01-28 21:00,0,0,0,3.151,0
2015-01-28 22:00,2015-01-28 22:00,0,0,0,3.163,0
2015-01-28 23:00,2015-01-28 23:00,0,0,0,3.133,0
2015-01-29 00:00,2015-01-29 00:00,0,0,0,3.085,0
2015-01-29 01:00,2015-01-29 01:00,0,0,0,3.212,0
2015-01-29 02:00,2015-01-29 02:00,0,0,0,3.183,0
2015-01-29 03:00,2015-01-29 03:00,0,0,0,2.851,0
2015-01-29 04:00,2015-01-29 04:00,0,0,0,2.572,0
2015-01-29 05:00,2015-01-29 05:00,0,0,0,2.449,0
2015-01-29 06:00,2015-01-29 06:00,0,0,0,2.502,0
2015-01-29 07:00,2015-01-29 07:00,0,0,0,2.633,0
2015-01-29 08:00,2015-01-29 08:00,3.150,0.040,0.009,3.004,0
2015-01-29 09:00,2015-01-29 09:00,25.202,0.253,0.041,3.764,0
2015-01-29 10:00,2015-01-29 10:00,38.183,0.358,0.084,4.493,0
2015-01-29 11:00,2015-01-29 11:00,21.987,0.151,0.108,4.705,0
2015-01-29 12:00,2015-01-29 12:00,21.257,0.139,0.112,4.631,0
2015-01-29 13:00,2015-01-29 13:00,29.925,0.194,0.154,4.471,0
2015-01-29 14:00,2015-01-29 14:00,23.331,0.143,0.131,3.799,0
2015-01-29 15:00,2015-01-29 15:00,16.133,0.104,0.090,2.771,0
2015-01-29 16:00,2015-01-29 16:00,6.202,0.050,0.035,1.887,0
2015-01-29 17:00,2015-01-29 17:00,0,0,0,1.496,0
2015-01-29 18:00,2015-01-29 18:00,0,0,0,1.593,0
2015-01-29 19:00,2015-01-29 19:00,0,0,0,1.710,0
2015-01-29 20:00,2015-01-29 20:00,0,0,0,1.613,0
2015-01-29 21:00,2015-01-29 21:00,0,0,0,1.544,0
2015-01-29 22:00,2015-01-29 22:00,0,0,0,1.985,0
2015-01-29 23:00,2015-01-29 23:00,0,0,0,2.592,0
2015-01-30 00:00,2015-01-30 00:00,0,0,0,2.807,0
2015-01-30 01:00,2015-01-30 01:00,0,0,0,2.376,0
2015-01-30 02:00,2015-01-30 02:00,0,0,0,1.806,0
2015-01-30 03:00,2015-01-30 03:00,0,0,0,2.664,0
2015-01-30 04:00,2015-01-30 04:00,0,0,0,2.761,0
2015-01-30 05:00,2015-01-30 05:00,0,0,0,2.147,0
2015-01-30 06:00,2015-01-30 06:00,0,0,0,1.546,0
2015-01-30 07:00,2015-01-30 07:00,0,0,0,0.971,0
2015-01-30 08:00,2015-01-30 08:00,3.208,0.040,0.010,1.825,0
2015-01-30 09:00,2015-01-30 09:00,27.601,0.281,0.039,3.454,0
2015-01-30 10:00,2015-01-30 10:00,47.189,0.494,0.058,5.088,0
2015-01-30 11:00,2015-01-30 11:00,38.742,0.328,0.125,6.225,0
2015-01-30 12:00,2015-01-30 12:00,42.774,0.353,0.149,6.626,0
2015-01-30 13:00,2015-01-30 13:00,25.162,0.147,0.150,6.473,0
2015-01-30 14:00,2015-01-30 14:00,22.526,0.143,0.124,6.110,0
2015-01-30 15:00,2015-01-30 15:00,24.520,0.209,0.079,5.376,0
2015-01-30 16:00,2015-01-30 16:00,9.885,0.086,0.040,4.011,0
2015-01-30 17:00,2015-01-30 17:00,0,0,0,2.892,0
2015-01-30 18:00,2015-01-30 18:00,0,0,0,2.136,0
2015-01-30 19:00,2015-01-30 19:00,0,0,0,1.880,0
2015-01-30 20:00,2015-01-30 20:00,0,0,0,1.516,0
2015-01-30 21:00,2015-01-30 21:00,0,0,0,0.833,0
2015-01-30 22:00,2015-01-30 22:00,0,0,0,0.694,0
2015-01-30 23:00,2015-01-30 23:00,0,0,0,0.755,0
2015-01-31 00:00,2015-01-31 00:00,0,0,0,0.942,0
2015-01-31 01:00,2015-01-31 01:00,0,0,0,1.243,0
2015-01-31 02:00,2015-01-31 02:00,0,0,0,1.579,0
2015-01-31 03:00,2015-01-31 03:00,0,0,0,1.992,0
2015-01-31 04:00,2015-01-31 04:00,0,0,0,2.291,0
2015-01-31 05:00,2015-01-31 05:00,0,0,0,2.356,0
2015-01-31 06:00,2015-01-31 06:00,0,0,0,2.453,0
2015-01-31 07:00,2015-01-31 07:00,0,0,0,2.641,0
2015-01-31 08:00,2015-01-31 08:00,0.091,0.001,0.007,2.971,0
2015-01-31 09:00,2015-01-31 09:00,5.928,0.022,0.060,3.513,0
2015-01-31 10:00,2015-01-31 10:00,15.342,0.077,0.109,4.439,0
2015-01-31 11:00,2015-01-31 11:00,7.579,0.006,0.095,5.555,0
2015-01-31 12:00,2015-01-31 12:00,8.296,0.005,0.105,6.071,0
2015-01-31 13:00,2015-01-31 13:00,11.905,0.026,0.123,5.948,0
2015-01-31 14:00,2015-01-31 14:00,24.539,0.172,0.117,5.540,0
2015-01-31 15:00,2015-01-31 15:00,3.162,0.006,0.044,4.896,0
2015-01-31 16:00,2015-01-31 16:00,4.413,0.032,0.033,3.958,0
2015-01-31 17:00,2015-01-31 17:00,0,0,0,2.994,0
2015-01-31 18:00,2015-01-31 18:00,0,0,0,2.346,0
2015-01-31 19:00,2015-01-31 19:00,0,0,0,2.047,0
2015-01-31 20:00,2015-01-31 20:00,0,0,0,1.858,0
2015-01-31 21:00,2015-01-31 21:00,0,0,0,1.726,0
2015-01-31 22:00,2015-01-31 22:00,0,0,0,1.594,0
2015-01-31 23:00,2015-01-31 23:00,0,0,0,1.353,0
2015-02-01 00:00,2015-02-01 00:00,0,0,0,1.053,0
2015-02-01 01:00,2015-02-01 01:00,0,0,0,1.070,0
2015-02-01 02:00,2015-02-01 02:00,0,0,0,1.296,0
2015-02-01 03:00,2015-02-01 03:00,0,0,0,1.381,0
2015-02-01 04:00,2015-02-01 04:00,0,0,0,1.380,0
